dataset,method,num_samples,seed,true_metric
tydiqa,LESS (UOT),2500,1,50.94157325755981
tydiqa,LESS (UOT),2500,2,51.628665691122364
tydiqa,LESS (UOT),5000,0,51.930702984360465
tydiqa,LESS (UOT),5000,1,51.810645329301884
tydiqa,LESS (UOT),5000,2,52.33340073568576
tydiqa,LESS (UOT),10000,0,51.34888840126606
tydiqa,LESS (UOT),10000,1,52.053497449959664
tydiqa,LESS (UOT),10000,2,53.03408455996092
tydiqa,LESS (RR),500,0,51.56228948391354
tydiqa,LESS (RR),500,1,51.16425631380245
tydiqa,LESS (RR),500,2,51.628573042806444
tydiqa,LESS (RR),1000,0,51.729047564002
tydiqa,LESS (RR),1000,1,52.34749465372183
tydiqa,LESS (RR),1000,2,51.46143531134115
tydiqa,LESS (RR),2500,0,51.66504938003783
tydiqa,LESS (RR),2500,1,50.84485538130814
tydiqa,LESS (RR),2500,2,51.34338008245323
tydiqa,LESS (RR),5000,0,51.37843881613117
tydiqa,LESS (RR),5000,1,51.84913620352513
tydiqa,LESS (RR),5000,2,50.666546722938826
tydiqa,LESS (RR),10000,0,51.72301322951449
tydiqa,LESS (RR),10000,1,51.334911691183976
tydiqa,LESS (RR),10000,2,52.427685748617876
tydiqa,LESS (KNN-Unif.),500,0,51.92797372992912
tydiqa,LESS (KNN-Unif.),500,1,50.948476350267065
tydiqa,LESS (KNN-Unif.),500,2,50.56762894343485
tydiqa,LESS (KNN-Unif.),1000,0,52.33292194054703
tydiqa,LESS (KNN-Unif.),1000,1,51.096441218422946
tydiqa,LESS (KNN-Unif.),1000,2,51.23969081909409
tydiqa,LESS (KNN-Unif.),2500,0,50.51924005344214
tydiqa,LESS (KNN-Unif.),2500,1,50.94035122992786
tydiqa,LESS (KNN-Unif.),2500,2,50.483416687811065
tydiqa,LESS (KNN-Unif.),5000,0,51.14906983817073
tydiqa,LESS (KNN-Unif.),5000,1,50.56327025231493
tydiqa,LESS (KNN-Unif.),5000,2,50.56506276886257
tydiqa,LESS (KNN-Unif.),10000,0,52.11158405308986
tydiqa,LESS (KNN-Unif.),10000,1,52.10355018189733
tydiqa,LESS (KNN-Unif.),10000,2,51.49476069326968
tydiqa,LESS (KNN-KDE),500,0,50.59085572942142
tydiqa,LESS (KNN-KDE),500,1,50.3150374961675
tydiqa,LESS (KNN-KDE),500,2,50.59949223438371
tydiqa,LESS (KNN-KDE),1000,0,50.77069247449079
tydiqa,LESS (KNN-KDE),1000,1,51.408219346326725
tydiqa,LESS (KNN-KDE),1000,2,50.97483418731443
tydiqa,LESS (KNN-KDE),2500,0,50.817106578622926
tydiqa,LESS (KNN-KDE),2500,1,50.44070531179843
tydiqa,LESS (KNN-KDE),2500,2,49.81254596320238
tydiqa,LESS (KNN-KDE),5000,0,51.10965612961708
tydiqa,LESS (KNN-KDE),5000,1,51.04063142114163
tydiqa,LESS (KNN-KDE),5000,2,51.08580743901381
tydiqa,LESS (KNN-KDE),10000,0,51.92316398555258
tydiqa,LESS (KNN-KDE),10000,1,51.81368773615205
tydiqa,LESS (KNN-KDE),10000,2,51.9025551853354
mmlu_pro,Random,500,0,5.219414893617022
mmlu_pro,Random,500,1,5.73470744680851
mmlu_pro,Random,500,2,4.99501329787234
mmlu_pro,Random,1000,0,3.86469414893617
mmlu_pro,Random,1000,1,4.895279255319148
mmlu_pro,Random,1000,2,4.787234042553192
mmlu_pro,Random,2500,0,3.075132978723404
mmlu_pro,Random,2500,1,2.435172872340426
mmlu_pro,Random,2500,2,1.9614361702127658
mmlu_pro,Random,5000,0,2.6512632978723407
mmlu_pro,Random,5000,1,1.8201462765957448
mmlu_pro,Random,5000,2,2.4268617021276593
mmlu_pro,Random,10000,0,4.446476063829787
mmlu_pro,Random,10000,1,3.748337765957447
mmlu_pro,Random,10000,2,5.327460106382978
mmlu_pro,EMBED (RR),500,0,2.4601063829787235
mmlu_pro,EMBED (RR),500,1,2.2689494680851063
mmlu_pro,EMBED (RR),500,2,2.684507978723404
mmlu_pro,EMBED (RR),1000,0,2.2024601063829787
mmlu_pro,EMBED (RR),1000,1,2.2772606382978724
mmlu_pro,EMBED (RR),1000,2,2.0611702127659575
mmlu_pro,EMBED (RR),2500,0,1.554188829787234
mmlu_pro,EMBED (RR),2500,1,1.3713430851063828
mmlu_pro,EMBED (RR),2500,2,1.3962765957446808
mmlu_pro,EMBED (RR),5000,0,1.8367686170212765
mmlu_pro,EMBED (RR),5000,1,1.8450797872340428
mmlu_pro,EMBED (RR),5000,2,1.795212765957447
mmlu_pro,EMBED (RR),10000,0,3.590425531914894
mmlu_pro,EMBED (RR),10000,1,3.1831781914893615
mmlu_pro,EMBED (RR),10000,2,4.105718085106383
mmlu_pro,RDS+ (RR),500,0,1.9365026595744679
mmlu_pro,RDS+ (RR),500,1,1.7869015957446808
mmlu_pro,RDS+ (RR),500,2,2.2273936170212765
mmlu_pro,RDS+ (RR),1000,0,1.712101063829787
mmlu_pro,RDS+ (RR),1000,1,2.4102393617021276
mmlu_pro,RDS+ (RR),1000,2,1.8783244680851063
mmlu_pro,RDS+ (RR),2500,0,1.4544547872340425
mmlu_pro,RDS+ (RR),2500,1,2.1359707446808507
mmlu_pro,RDS+ (RR),2500,2,2.8008643617021276
mmlu_pro,RDS+ (RR),5000,0,3.2995345744680855
mmlu_pro,RDS+ (RR),5000,1,3.2496675531914896
mmlu_pro,RDS+ (RR),5000,2,3.357712765957447
mmlu_pro,RDS+ (RR),10000,0,6.042220744680852
mmlu_pro,RDS+ (RR),10000,1,5.543550531914894
mmlu_pro,RDS+ (RR),10000,2,5.46875
mmlu_pro,LESS (DG),500,0,2.0362367021276593
mmlu_pro,LESS (DG),500,1,2.310505319148936
mmlu_pro,LESS (DG),500,2,1.537566489361702
mmlu_pro,LESS (DG),1000,0,7.696143617021277
mmlu_pro,LESS (DG),1000,1,7.347074468085106
mmlu_pro,LESS (DG),1000,2,7.1974734042553195
mmlu_pro,LESS (DG),2500,0,12.059507978723403
mmlu_pro,LESS (DG),2500,1,11.195146276595745
